Date,Supplier,Country,Manufacturer,Region,Warehouse,Distribution_Center,Product,Quantity,Unit_Cost,Transport_Cost,Delivery_Time (days),Delay (days),Revenue,Mode_Of_Transport
2025-07-08,Supplier_A,Germany,Manu_Z,Asia,WH_Tokyo,DC_Paris,Monitor,1960,197,37,10,1,542920,Air
2025-07-19,Supplier_D,Japan,Manu_Y,Asia,WH_Chicago,DC_Rio,Laptop,1217,242,18,8,0,333458,Sea
2025-02-16,Supplier_B,China,Manu_Y,Europe,WH_Tokyo,DC_Paris,Router,658,75,15,6,1,73038,Truck
2024-11-09,Supplier_D,Brazil,Manu_X,America,WH_SaoPaulo,DC_Toronto,Tablet,1482,120,21,9,1,259350,Sea
2024-08-09,Supplier_C,USA,Manu_X,Asia,WH_Chicago,DC_Mumbai,Monitor,314,189,18,3,0,80070,Sea
2024-08-18,Supplier_B,Germany,Manu_X,America,WH_Chicago,DC_Seoul,Phone,1031,237,64,4,1,274246,Air
2025-02-10,Supplier_C,Brazil,Manu_Y,Europe,WH_Tokyo,DC_Toronto,Monitor,133,160,76,9,0,26068,Sea
2025-06-13,Supplier_A,USA,Manu_Z,Europe,WH_SaoPaulo,DC_Seoul,Monitor,892,250,65,3,1,248868,Rail
2025-02-23,Supplier_C,USA,Manu_Y,America,WH_SaoPaulo,DC_Rio,Phone,723,97,61,6,0,99774,Air
2025-06-11,Supplier_B,Japan,Manu_Y,Europe,WH_Berlin,DC_Seoul,Phone,422,126,94,8,0,83556,Rail
2024-12-14,Supplier_C,China,Manu_Z,Asia,WH_SaoPaulo,DC_Mumbai,Router,134,109,79,4,1,18760,Sea
2024-01-15,Supplier_D,Germany,Manu_Z,America,WH_Tokyo,DC_Rio,Router,1716,132,81,4,2,338052,Air
2024-01-12,Supplier_C,Brazil,Manu_Z,Europe,WH_Berlin,DC_Seoul,Tablet,335,54,15,9,2,40535,Truck
2024-06-20,Supplier_B,Japan,Manu_Y,Asia,WH_Berlin,DC_Mumbai,Laptop,1122,77,49,4,0,188496,Air
2024-07-23,Supplier_D,Germany,Manu_X,Europe,WH_Chicago,DC_Mumbai,Laptop,1608,240,98,2,1,461496,Sea
2024-07-20,Supplier_A,Brazil,Manu_X,Europe,WH_Delhi,DC_Rio,Tablet,1192,109,38,10,2,228864,Air
2025-03-04,Supplier_B,Brazil,Manu_Z,America,WH_Delhi,DC_Toronto,Router,1016,94,18,5,0,132080,Rail
2024-04-08,Supplier_B,Japan,Manu_X,America,WH_Tokyo,DC_Seoul,Router,1690,109,12,4,0,275470,Sea
2025-06-19,Supplier_B,Germany,Manu_Y,America,WH_SaoPaulo,DC_Paris,Tablet,1315,236,20,4,2,397130,Sea
2025-06-24,Supplier_B,Brazil,Manu_Z,America,WH_SaoPaulo,DC_Seoul,Router,535,300,12,7,2,203835,Rail
2024-08-15,Supplier_D,USA,Manu_Y,America,WH_Tokyo,DC_Mumbai,Router,1212,230,24,9,1,384204,Truck
2024-03-18,Supplier_B,Brazil,Manu_X,America,WH_Chicago,DC_Seoul,Router,1223,77,22,10,1,138199,Rail
2024-05-03,Supplier_A,China,Manu_Y,Europe,WH_Chicago,DC_Rio,Router,1995,74,84,10,1,219450,Sea
2023-10-15,Supplier_C,China,Manu_Y,Asia,WH_Berlin,DC_Seoul,Tablet,1656,81,34,8,1,240120,Rail
2025-02-23,Supplier_B,China,Manu_X,Asia,WH_Delhi,DC_Seoul,Phone,340,219,68,2,0,81260,Sea
2024-12-29,Supplier_D,Germany,Manu_X,America,WH_Delhi,DC_Paris,Router,362,172,14,4,1,90862,Rail
2024-08-11,Supplier_A,India,Manu_X,America,WH_Berlin,DC_Paris,Monitor,348,185,67,8,1,85956,Rail
2025-01-19,Supplier_D,USA,Manu_Z,America,WH_Chicago,DC_Toronto,Phone,1612,258,46,8,0,533572,Rail
2024-08-03,Supplier_D,USA,Manu_X,Europe,WH_Tokyo,DC_Mumbai,Router,1875,276,53,4,0,648750,Truck
2024-03-13,Supplier_A,Japan,Manu_Y,Europe,WH_Berlin,DC_Seoul,Monitor,363,252,89,7,0,116160,Rail
2023-10-03,Supplier_C,China,Manu_Y,America,WH_Berlin,DC_Mumbai,Monitor,1234,119,27,9,2,175228,Air
2024-12-23,Supplier_C,Brazil,Manu_Y,Asia,WH_SaoPaulo,DC_Seoul,Router,1347,105,14,8,0,247848,Sea
2024-09-03,Supplier_D,Brazil,Manu_X,America,WH_Tokyo,DC_Paris,Tablet,1298,88,43,5,1,244024,Sea
2023-09-23,Supplier_D,Japan,Manu_Y,America,WH_Berlin,DC_Mumbai,Laptop,1043,56,53,10,1,142891,Truck
2024-03-31,Supplier_B,USA,Manu_X,Europe,WH_Chicago,DC_Seoul,Phone,1437,76,44,9,0,186810,Sea
2024-09-03,Supplier_D,Japan,Manu_Z,America,WH_Chicago,DC_Toronto,Router,584,257,47,7,0,186296,Rail
2025-06-21,Supplier_D,India,Manu_Y,America,WH_Berlin,DC_Rio,Router,1726,59,91,8,1,233010,Rail
2025-05-07,Supplier_D,Japan,Manu_Z,Asia,WH_Tokyo,DC_Rio,Router,1503,213,79,2,1,435870,Sea
2023-11-08,Supplier_D,India,Manu_Z,Europe,WH_SaoPaulo,DC_Toronto,Monitor,1219,206,65,2,0,319378,Air
2023-08-11,Supplier_A,Japan,Manu_Y,Europe,WH_Chicago,DC_Seoul,Phone,1719,77,13,2,1,194247,Air
2024-05-21,Supplier_B,India,Manu_Y,Europe,WH_SaoPaulo,DC_Mumbai,Monitor,1813,231,67,4,2,496762,Truck
2024-05-23,Supplier_D,Japan,Manu_X,Europe,WH_SaoPaulo,DC_Rio,Router,330,113,19,8,0,62700,Sea
2023-10-08,Supplier_D,China,Manu_Z,Asia,WH_Tokyo,DC_Mumbai,Router,353,222,65,2,1,99193,Rail
2024-12-16,Supplier_A,Germany,Manu_Z,America,WH_Berlin,DC_Rio,Laptop,1761,84,92,2,0,218364,Truck
2025-03-01,Supplier_B,China,Manu_Z,Asia,WH_Chicago,DC_Rio,Tablet,1031,56,32,6,0,127844,Sea
2025-01-12,Supplier_A,USA,Manu_Z,Asia,WH_Chicago,DC_Paris,Laptop,1925,290,74,5,1,698775,Rail
2024-01-09,Supplier_C,India,Manu_Z,America,WH_Delhi,DC_Mumbai,Monitor,1362,158,40,5,2,242436,Rail
2025-02-27,Supplier_A,Germany,Manu_Y,America,WH_Chicago,DC_Mumbai,Router,493,185,26,3,1,104516,Sea
2024-05-04,Supplier_A,India,Manu_Y,Europe,WH_Tokyo,DC_Toronto,Phone,1942,230,37,7,2,493268,Air
2025-05-11,Supplier_A,China,Manu_X,Europe,WH_Chicago,DC_Mumbai,Tablet,969,178,35,8,0,247095,Air
2024-10-04,Supplier_A,Germany,Manu_X,Asia,WH_Chicago,DC_Seoul,Monitor,1841,157,98,9,1,327698,Air
2024-03-02,Supplier_D,Japan,Manu_Y,America,WH_Delhi,DC_Seoul,Monitor,1719,119,69,6,1,292230,Rail
2023-12-05,Supplier_A,Japan,Manu_Y,America,WH_SaoPaulo,DC_Paris,Laptop,1189,256,46,9,0,394748,Air
2025-02-25,Supplier_C,Japan,Manu_X,Europe,WH_Chicago,DC_Paris,Tablet,1131,280,82,4,0,382278,Sea
2025-04-06,Supplier_B,Brazil,Manu_Z,America,WH_Delhi,DC_Toronto,Router,772,178,87,5,1,172156,Truck
2023-10-20,Supplier_C,China,Manu_Z,Europe,WH_SaoPaulo,DC_Rio,Router,460,228,94,4,2,119140,Rail
2025-07-05,Supplier_C,India,Manu_X,Asia,WH_Chicago,DC_Paris,Monitor,254,272,93,9,0,90424,Air
2025-05-29,Supplier_C,Brazil,Manu_X,Europe,WH_SaoPaulo,DC_Rio,Router,279,138,45,4,0,58032,Truck
2024-09-28,Supplier_D,Japan,Manu_X,Asia,WH_SaoPaulo,DC_Seoul,Laptop,958,194,53,5,2,278778,Sea
2023-10-25,Supplier_A,Germany,Manu_X,Europe,WH_Chicago,DC_Rio,Phone,404,151,49,4,1,86860,Air
2023-09-30,Supplier_C,China,Manu_X,Asia,WH_Chicago,DC_Toronto,Phone,646,72,77,3,0,74290,Air
2024-02-23,Supplier_A,India,Manu_Y,Asia,WH_SaoPaulo,DC_Rio,Monitor,496,255,83,9,1,159712,Rail
2024-10-12,Supplier_D,Brazil,Manu_Z,Europe,WH_Chicago,DC_Rio,Laptop,1450,67,15,3,1,213150,Air
2024-06-22,Supplier_A,USA,Manu_Z,Europe,WH_SaoPaulo,DC_Toronto,Monitor,984,216,15,10,0,291264,Truck
2024-08-28,Supplier_A,USA,Manu_Y,America,WH_Berlin,DC_Mumbai,Monitor,706,127,17,5,0,153202,Rail
2024-12-21,Supplier_D,USA,Manu_Z,America,WH_SaoPaulo,DC_Toronto,Monitor,488,92,46,6,1,81496,Truck
2023-08-21,Supplier_B,Germany,Manu_Y,America,WH_Delhi,DC_Seoul,Tablet,886,122,31,4,1,170998,Truck
2023-12-05,Supplier_B,Japan,Manu_Y,Europe,WH_Tokyo,DC_Seoul,Tablet,1719,132,100,9,0,275040,Rail
2023-09-06,Supplier_B,India,Manu_Z,Europe,WH_Tokyo,DC_Mumbai,Monitor,1546,282,37,4,0,517910,Sea
2023-12-15,Supplier_D,China,Manu_Y,Asia,WH_Tokyo,DC_Paris,Monitor,1714,77,23,9,1,210822,Truck
2024-10-27,Supplier_B,China,Manu_Y,Asia,WH_Delhi,DC_Rio,Phone,1742,176,74,6,1,372788,Truck
2025-06-04,Supplier_A,Japan,Manu_X,America,WH_Tokyo,DC_Seoul,Laptop,286,209,66,10,2,88374,Rail
2024-10-27,Supplier_B,Japan,Manu_X,Asia,WH_SaoPaulo,DC_Seoul,Router,1205,220,56,6,1,304865,Truck
2024-11-05,Supplier_D,Japan,Manu_Y,Europe,WH_Tokyo,DC_Seoul,Laptop,1663,209,56,4,0,424065,Sea
2025-07-20,Supplier_B,Germany,Manu_Y,America,WH_SaoPaulo,DC_Toronto,Laptop,1746,69,89,10,2,188568,Sea
2024-11-02,Supplier_B,Brazil,Manu_X,Europe,WH_Delhi,DC_Seoul,Monitor,1618,221,24,7,1,461130,Rail
2024-09-02,Supplier_A,USA,Manu_X,America,WH_Berlin,DC_Toronto,Router,798,281,10,5,0,240198,Rail
2024-12-09,Supplier_D,Germany,Manu_Y,Asia,WH_Delhi,DC_Rio,Monitor,570,108,35,3,1,77520,Sea
2024-01-03,Supplier_D,Brazil,Manu_Y,America,WH_Chicago,DC_Paris,Phone,841,157,96,10,0,200158,Rail
2025-03-12,Supplier_B,Germany,Manu_X,Asia,WH_Tokyo,DC_Paris,Tablet,656,220,17,9,2,179088,Air
2023-10-23,Supplier_A,Germany,Manu_Y,Europe,WH_Berlin,DC_Rio,Tablet,489,193,86,8,1,142299,Rail
2024-04-19,Supplier_C,Japan,Manu_Y,America,WH_Berlin,DC_Rio,Monitor,1315,280,13,3,0,486550,Air
2023-12-22,Supplier_B,India,Manu_X,America,WH_Tokyo,DC_Paris,Router,1503,167,40,9,1,323145,Sea
2025-01-25,Supplier_C,USA,Manu_Y,America,WH_Tokyo,DC_Seoul,Laptop,1299,187,36,10,0,310461,Truck
2024-09-10,Supplier_B,Germany,Manu_X,Europe,WH_SaoPaulo,DC_Mumbai,Phone,747,261,94,6,0,209907,Sea
2023-08-26,Supplier_A,China,Manu_X,Asia,WH_Delhi,DC_Mumbai,Laptop,1021,162,53,9,0,186843,Truck
2024-02-04,Supplier_A,Brazil,Manu_Y,America,WH_Chicago,DC_Paris,Tablet,211,166,42,7,0,39668,Sea
2025-08-04,Supplier_C,USA,Manu_X,Europe,WH_Delhi,DC_Rio,Tablet,814,106,76,10,0,117216,Truck
2024-06-25,Supplier_C,Brazil,Manu_X,America,WH_Delhi,DC_Paris,Monitor,311,115,32,9,1,65621,Air
2025-02-07,Supplier_D,China,Manu_X,Europe,WH_Tokyo,DC_Paris,Router,1631,266,96,2,0,561064,Rail
2025-05-11,Supplier_B,China,Manu_Z,Europe,WH_Chicago,DC_Seoul,Monitor,992,282,73,8,0,368032,Truck
2023-10-02,Supplier_D,USA,Manu_X,America,WH_SaoPaulo,DC_Mumbai,Router,443,211,14,6,0,124483,Sea
2025-02-11,Supplier_D,India,Manu_Y,America,WH_SaoPaulo,DC_Rio,Tablet,1793,293,37,10,1,638308,Truck
2024-04-19,Supplier_C,Japan,Manu_Z,Europe,WH_Tokyo,DC_Toronto,Laptop,1061,64,16,4,3,89124,Sea
2025-02-17,Supplier_A,Germany,Manu_X,America,WH_Berlin,DC_Toronto,Router,1310,84,99,3,0,180780,Rail
2023-12-19,Supplier_C,Brazil,Manu_Y,Asia,WH_Tokyo,DC_Seoul,Phone,1500,197,26,8,0,426000,Truck
2023-11-07,Supplier_D,Japan,Manu_X,Europe,WH_Tokyo,DC_Paris,Tablet,1677,90,78,7,0,286767,Truck
2024-09-27,Supplier_D,Germany,Manu_Y,America,WH_Tokyo,DC_Toronto,Monitor,147,62,29,2,0,20286,Air
2023-11-22,Supplier_A,Japan,Manu_X,Europe,WH_SaoPaulo,DC_Mumbai,Phone,1202,292,81,9,1,437528,Air
2024-03-09,Supplier_D,Brazil,Manu_Z,Europe,WH_Chicago,DC_Toronto,Laptop,794,140,78,5,0,153242,Air
2024-02-01,Supplier_D,Germany,Manu_Z,America,WH_Berlin,DC_Paris,Laptop,609,126,54,2,0,113883,Air
2024-10-27,Supplier_A,Japan,Manu_X,Europe,WH_Chicago,DC_Toronto,Laptop,1733,217,78,2,0,523366,Sea
2025-01-29,Supplier_C,Brazil,Manu_Z,Asia,WH_Tokyo,DC_Paris,Router,487,156,18,8,2,104218,Sea
2024-06-04,Supplier_C,Brazil,Manu_X,Asia,WH_Chicago,DC_Seoul,Phone,1810,119,64,3,0,356570,Truck
2024-09-04,Supplier_B,Brazil,Manu_Z,Europe,WH_Tokyo,DC_Seoul,Tablet,1122,207,39,10,2,274890,Truck
2024-02-06,Supplier_A,Brazil,Manu_X,Europe,WH_Tokyo,DC_Rio,Router,1795,70,68,9,0,285405,Sea
2023-11-25,Supplier_D,Brazil,Manu_X,Europe,WH_Berlin,DC_Rio,Laptop,280,112,98,4,1,45640,Air
2025-02-03,Supplier_A,Japan,Manu_X,Europe,WH_Delhi,DC_Mumbai,Router,1424,196,81,5,0,330368,Sea
2025-04-25,Supplier_C,Brazil,Manu_Z,Europe,WH_Delhi,DC_Toronto,Monitor,1091,143,90,2,1,205108,Truck
2024-02-26,Supplier_B,China,Manu_Z,Europe,WH_Delhi,DC_Rio,Monitor,1189,293,15,2,0,398315,Sea
2024-07-30,Supplier_B,China,Manu_Z,Europe,WH_Tokyo,DC_Seoul,Monitor,1585,268,23,9,0,581695,Sea
2025-02-23,Supplier_C,India,Manu_X,America,WH_Delhi,DC_Paris,Laptop,1229,140,14,8,1,281441,Sea
2025-02-09,Supplier_D,China,Manu_Z,Europe,WH_Chicago,DC_Paris,Monitor,1442,138,42,4,2,304262,Truck
2024-08-10,Supplier_A,USA,Manu_Y,America,WH_Chicago,DC_Rio,Monitor,1094,183,27,10,1,243962,Air
2025-06-04,Supplier_B,USA,Manu_Y,Europe,WH_Chicago,DC_Rio,Router,1492,239,87,6,0,483408,Sea
2024-07-29,Supplier_B,USA,Manu_Z,Asia,WH_Tokyo,DC_Seoul,Monitor,369,71,55,7,0,59409,Air
2024-11-12,Supplier_C,Brazil,Manu_X,Asia,WH_SaoPaulo,DC_Paris,Laptop,1161,59,46,5,0,94041,Rail
2024-10-16,Supplier_A,Japan,Manu_X,America,WH_SaoPaulo,DC_Toronto,Router,758,131,93,4,1,117490,Truck
2025-02-04,Supplier_C,USA,Manu_Y,Asia,WH_Berlin,DC_Mumbai,Laptop,979,292,54,3,1,379852,Rail
2025-05-29,Supplier_C,Brazil,Manu_Y,Europe,WH_Berlin,DC_Seoul,Monitor,426,160,82,10,0,108630,Sea
2023-12-18,Supplier_C,China,Manu_Y,America,WH_Tokyo,DC_Rio,Laptop,1738,84,16,7,0,189442,Rail
2024-06-30,Supplier_C,Germany,Manu_Z,America,WH_Chicago,DC_Paris,Router,1604,157,42,4,1,328820,Rail
2023-09-01,Supplier_A,China,Manu_Y,America,WH_Delhi,DC_Rio,Tablet,899,134,78,9,2,205871,Air
2024-04-28,Supplier_B,China,Manu_X,Europe,WH_Chicago,DC_Toronto,Router,434,174,16,6,1,111972,Truck
2025-07-06,Supplier_C,USA,Manu_Y,America,WH_Tokyo,DC_Rio,Laptop,202,150,41,10,3,45248,Truck
2025-02-26,Supplier_D,USA,Manu_X,Asia,WH_Tokyo,DC_Toronto,Phone,1509,282,50,7,0,502497,Air
2024-08-07,Supplier_B,Germany,Manu_Y,America,WH_Tokyo,DC_Seoul,Laptop,100,76,42,3,0,14700,Air
2025-07-10,Supplier_A,Japan,Manu_Y,Asia,WH_Delhi,DC_Paris,Router,220,160,33,3,0,40260,Rail
2023-10-17,Supplier_C,Japan,Manu_Y,Europe,WH_Berlin,DC_Rio,Tablet,1813,195,75,10,0,500388,Air
2023-11-03,Supplier_A,Japan,Manu_Z,America,WH_Berlin,DC_Rio,Tablet,364,159,58,10,1,82992,Air
2024-03-11,Supplier_C,Japan,Manu_X,America,WH_Chicago,DC_Mumbai,Tablet,718,190,68,2,0,153652,Sea
2025-07-29,Supplier_D,USA,Manu_Z,Asia,WH_Berlin,DC_Toronto,Monitor,1295,238,94,2,0,418285,Sea
2024-03-26,Supplier_C,China,Manu_X,Asia,WH_SaoPaulo,DC_Paris,Tablet,442,128,67,5,1,90168,Truck
2023-10-09,Supplier_A,China,Manu_X,America,WH_SaoPaulo,DC_Mumbai,Phone,105,152,79,9,1,25620,Air
2025-02-08,Supplier_B,Japan,Manu_X,Europe,WH_Chicago,DC_Paris,Router,1717,226,100,4,0,494496,Rail
2025-01-07,Supplier_A,USA,Manu_X,Asia,WH_Tokyo,DC_Mumbai,Tablet,375,299,48,3,3,135750,Rail
2024-01-04,Supplier_D,Germany,Manu_X,Asia,WH_Berlin,DC_Toronto,Monitor,1457,190,27,10,0,389019,Rail
2025-07-17,Supplier_A,Brazil,Manu_Y,America,WH_SaoPaulo,DC_Toronto,Laptop,605,131,54,10,0,119185,Rail
2024-05-15,Supplier_C,China,Manu_Y,Asia,WH_SaoPaulo,DC_Paris,Router,1028,282,89,3,2,346436,Rail
2025-02-10,Supplier_D,China,Manu_Z,Asia,WH_Berlin,DC_Toronto,Laptop,274,229,55,6,1,76446,Sea
2024-04-01,Supplier_D,China,Manu_Z,America,WH_SaoPaulo,DC_Seoul,Phone,732,162,31,2,0,191052,Air
2024-09-05,Supplier_C,China,Manu_X,America,WH_Chicago,DC_Seoul,Phone,1039,106,28,4,2,202605,Rail
2023-12-26,Supplier_C,Germany,Manu_X,America,WH_Chicago,DC_Seoul,Router,320,192,58,3,2,75200,Air
2024-11-10,Supplier_C,Brazil,Manu_Z,Europe,WH_Delhi,DC_Toronto,Tablet,709,272,13,6,2,248859,Truck
2023-10-30,Supplier_A,USA,Manu_X,Europe,WH_Berlin,DC_Seoul,Phone,1093,291,56,6,1,391294,Air
2023-10-19,Supplier_C,China,Manu_Z,America,WH_Delhi,DC_Paris,Monitor,1933,179,71,8,0,502580,Rail
2023-08-08,Supplier_B,China,Manu_X,Europe,WH_Tokyo,DC_Mumbai,Laptop,1188,117,57,5,1,174636,Rail
2025-08-05,Supplier_B,Germany,Manu_Y,Europe,WH_Chicago,DC_Seoul,Router,1692,259,41,3,2,490680,Rail
2023-12-13,Supplier_D,Germany,Manu_Y,Europe,WH_Delhi,DC_Paris,Router,1259,283,25,5,2,401621,Air
2024-02-27,Supplier_B,Germany,Manu_Y,Europe,WH_Berlin,DC_Toronto,Laptop,775,138,19,3,2,177475,Air
2024-11-13,Supplier_A,Japan,Manu_Z,Asia,WH_Tokyo,DC_Rio,Tablet,698,106,97,10,0,115170,Sea
2024-06-27,Supplier_B,Germany,Manu_Z,Europe,WH_Berlin,DC_Rio,Monitor,922,99,12,2,0,151208,Truck
2025-05-16,Supplier_A,Germany,Manu_Y,America,WH_Tokyo,DC_Toronto,Tablet,662,177,69,10,2,150274,Rail
2025-05-25,Supplier_A,China,Manu_Y,America,WH_Tokyo,DC_Mumbai,Laptop,142,244,100,2,0,38908,Air
2023-11-01,Supplier_D,USA,Manu_Z,Asia,WH_Delhi,DC_Paris,Laptop,187,220,61,8,1,50303,Air
2023-11-28,Supplier_B,Germany,Manu_X,America,WH_Berlin,DC_Toronto,Tablet,327,114,94,4,1,57879,Sea
2024-09-23,Supplier_A,Japan,Manu_Z,Europe,WH_Berlin,DC_Paris,Tablet,1374,58,68,5,2,133278,Truck
2025-05-26,Supplier_C,India,Manu_X,Asia,WH_SaoPaulo,DC_Mumbai,Laptop,1356,266,11,3,0,410868,Rail
2025-04-21,Supplier_A,Germany,Manu_Y,Asia,WH_Delhi,DC_Seoul,Router,1364,298,67,2,1,529232,Rail
2025-04-17,Supplier_B,USA,Manu_X,Asia,WH_Delhi,DC_Paris,Tablet,457,238,64,3,0,121105,Air
2024-08-24,Supplier_B,Brazil,Manu_Z,America,WH_Berlin,DC_Toronto,Tablet,1819,210,12,4,0,449293,Air
2024-12-13,Supplier_C,USA,Manu_X,Europe,WH_Tokyo,DC_Seoul,Phone,1310,146,74,2,0,259380,Air
2024-08-29,Supplier_A,India,Manu_X,America,WH_SaoPaulo,DC_Seoul,Router,494,109,66,4,0,103246,Air
2025-07-27,Supplier_D,USA,Manu_Z,Asia,WH_Tokyo,DC_Seoul,Router,776,142,55,4,0,137352,Rail
2025-04-17,Supplier_A,Japan,Manu_Z,Asia,WH_Berlin,DC_Paris,Router,1244,251,35,4,1,398080,Rail
2023-12-24,Supplier_A,USA,Manu_Y,America,WH_SaoPaulo,DC_Paris,Tablet,1946,124,72,2,0,321090,Air
2025-03-24,Supplier_D,USA,Manu_X,America,WH_Delhi,DC_Rio,Monitor,1777,147,17,8,3,394494,Sea
2023-09-16,Supplier_A,China,Manu_Y,Asia,WH_Berlin,DC_Rio,Laptop,1260,165,76,6,1,236880,Sea
2024-10-28,Supplier_A,USA,Manu_Z,America,WH_Chicago,DC_Toronto,Monitor,1925,266,71,10,1,585200,Truck
2025-05-21,Supplier_C,Brazil,Manu_Z,Europe,WH_Tokyo,DC_Toronto,Router,1256,81,54,5,1,149464,Truck
2024-07-30,Supplier_A,India,Manu_X,America,WH_Tokyo,DC_Seoul,Router,854,225,84,5,0,244244,Truck
2025-03-08,Supplier_C,USA,Manu_X,Europe,WH_Tokyo,DC_Mumbai,Tablet,656,298,21,8,2,238784,Air
2024-11-20,Supplier_B,Brazil,Manu_Y,America,WH_Delhi,DC_Rio,Monitor,1320,299,55,6,0,473880,Air
2024-04-11,Supplier_B,USA,Manu_X,Asia,WH_Chicago,DC_Toronto,Router,990,219,87,8,2,307890,Sea
2023-12-01,Supplier_A,USA,Manu_X,Asia,WH_SaoPaulo,DC_Paris,Router,1905,202,29,2,2,523875,Sea
2023-11-06,Supplier_C,Brazil,Manu_Z,America,WH_Chicago,DC_Seoul,Monitor,513,217,75,4,0,135432,Air
2024-12-17,Supplier_B,USA,Manu_X,America,WH_Tokyo,DC_Toronto,Phone,1087,56,15,5,0,141310,Air
2025-02-13,Supplier_C,USA,Manu_Z,Europe,WH_SaoPaulo,DC_Rio,Laptop,1055,168,17,7,0,275355,Truck
2025-05-29,Supplier_A,Brazil,Manu_Z,Europe,WH_Chicago,DC_Rio,Phone,1085,265,58,3,2,334180,Air
2024-01-31,Supplier_A,USA,Manu_Z,Europe,WH_Tokyo,DC_Mumbai,Tablet,1543,78,90,2,2,163558,Air
2024-08-10,Supplier_B,India,Manu_Z,Europe,WH_Tokyo,DC_Seoul,Phone,1254,286,39,10,1,441408,Air
2023-12-17,Supplier_C,USA,Manu_X,Asia,WH_Berlin,DC_Rio,Laptop,1640,174,99,6,1,410000,Truck
2024-02-01,Supplier_B,Germany,Manu_X,Asia,WH_Tokyo,DC_Toronto,Router,754,98,86,7,0,138736,Air
2024-11-03,Supplier_D,China,Manu_Y,Europe,WH_Delhi,DC_Rio,Phone,1403,215,31,6,0,356362,Rail
2024-11-13,Supplier_A,Germany,Manu_Y,Europe,WH_SaoPaulo,DC_Toronto,Laptop,365,54,98,3,2,31755,Rail
2024-05-13,Supplier_B,Japan,Manu_X,Asia,WH_Chicago,DC_Mumbai,Tablet,941,259,84,4,2,289828,Sea
2025-05-02,Supplier_A,Germany,Manu_Z,Europe,WH_SaoPaulo,DC_Paris,Router,996,134,78,7,1,204180,Rail
2025-02-26,Supplier_C,Japan,Manu_X,Asia,WH_Chicago,DC_Rio,Router,1410,95,79,10,1,248160,Rail
2025-02-02,Supplier_C,Germany,Manu_Y,America,WH_Delhi,DC_Rio,Laptop,1200,110,30,9,0,244800,Rail
2025-07-10,Supplier_B,India,Manu_X,Europe,WH_Tokyo,DC_Mumbai,Router,1344,103,10,3,0,249984,Sea
2023-10-22,Supplier_D,India,Manu_Y,Europe,WH_Chicago,DC_Rio,Laptop,1434,103,87,4,0,225138,Sea
2023-11-17,Supplier_A,USA,Manu_Y,America,WH_Tokyo,DC_Mumbai,Router,474,216,50,9,0,142200,Rail
2025-07-01,Supplier_D,India,Manu_Z,Asia,WH_Tokyo,DC_Toronto,Router,1727,155,68,3,0,317768,Air
2025-04-30,Supplier_C,Brazil,Manu_Z,Europe,WH_SaoPaulo,DC_Toronto,Tablet,1252,228,94,7,2,319260,Air
2024-04-04,Supplier_C,India,Manu_Z,Europe,WH_Chicago,DC_Seoul,Phone,711,63,30,7,0,73233,Sea
2024-09-25,Supplier_A,Japan,Manu_X,America,WH_Tokyo,DC_Mumbai,Tablet,631,298,84,4,0,212647,Sea
2023-09-10,Supplier_C,Brazil,Manu_X,Europe,WH_Tokyo,DC_Paris,Tablet,681,247,12,2,0,210429,Sea
2025-07-10,Supplier_C,USA,Manu_Y,Europe,WH_Berlin,DC_Paris,Laptop,558,118,92,4,1,119412,Truck
2023-09-14,Supplier_A,China,Manu_Y,Europe,WH_Berlin,DC_Seoul,Laptop,582,179,30,6,1,130368,Air
2024-07-31,Supplier_D,China,Manu_Y,Europe,WH_Chicago,DC_Rio,Monitor,1271,213,24,8,2,364777,Rail
2024-07-05,Supplier_A,USA,Manu_X,Europe,WH_Berlin,DC_Toronto,Phone,615,224,90,2,2,152520,Air
2025-01-29,Supplier_C,Brazil,Manu_Y,Europe,WH_Berlin,DC_Rio,Router,949,228,94,2,1,300833,Rail
2024-06-02,Supplier_C,China,Manu_X,Asia,WH_Delhi,DC_Rio,Monitor,1205,160,82,4,1,297635,Sea
2024-10-28,Supplier_D,China,Manu_Z,America,WH_Tokyo,DC_Seoul,Laptop,436,222,11,9,0,132980,Sea
2025-08-03,Supplier_D,Brazil,Manu_Y,America,WH_Berlin,DC_Paris,Phone,675,253,73,5,0,195750,Rail
2024-11-15,Supplier_C,Brazil,Manu_Z,Europe,WH_SaoPaulo,DC_Rio,Router,1791,85,51,8,1,214920,Sea
2025-07-18,Supplier_C,India,Manu_Z,America,WH_SaoPaulo,DC_Seoul,Tablet,999,235,66,2,0,285714,Sea
2025-07-24,Supplier_B,India,Manu_X,Asia,WH_SaoPaulo,DC_Toronto,Router,576,233,29,7,1,179136,Truck
2024-04-01,Supplier_A,Japan,Manu_Y,America,WH_SaoPaulo,DC_Paris,Laptop,1070,188,55,7,2,300670,Sea
2023-10-08,Supplier_B,India,Manu_X,Asia,WH_Delhi,DC_Toronto,Laptop,1319,220,76,10,0,364044,Truck
2024-06-11,Supplier_D,India,Manu_Z,Europe,WH_SaoPaulo,DC_Rio,Laptop,1654,57,92,5,1,190210,Sea
2025-05-20,Supplier_D,India,Manu_Z,America,WH_Tokyo,DC_Mumbai,Laptop,1746,285,41,3,2,670464,Truck
